ACT,MAJOR HEAD,MINOR HEAD,During the current year upto the end of month under review,During the corresponding month of previous year,During the previous month,During the current month
A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On other Dignitaries /Public Figures,0,0,0,0
A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Press,0,0,0,0
A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Professional ,0,0,0,0
A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Public Servant,0,1,0,0
A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Student,0,0,0,0
A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Teacher,0,0,0,0
A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Women (General),0,1,0,0
A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Woman (SC),0,0,0,0
A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Woman (ST),0,0,0,0
A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Attempt to Commit,0,0,6,0
A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Caste Issue,0,1,1,0
A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Communal Issue,2,4,3,2
A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Linguistic Issue,0,0,0,0
A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Political Issue,0,1,0,0
A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Racial/Ethnic Issue,1,0,0,1
A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Regional Issue,0,1,1,0
A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Religious Issue,8,7,5,8
A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Sectarian Issue,0,0,0,0
A - IPC Crime,"CRIMINAL CONSPIRACY (Sec. 120(B), 121(A) IPC)",Conspiracy To Wage War,0,0,0,0
A - IPC Crime,"CRIMINAL CONSPIRACY (Sec. 120(B), 121(A) IPC)",Related to Substantive Offence,1,0,2,1
A - IPC Crime,CRIMINAL INTIMIDATION (Sec. 504 to 508 IPC),NA,152,157,124,152
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Attempt to Commit,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Bank,0,1,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Business Establishment,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Charitable Organisation,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Chitfund Organisation,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Co-operative Organisation,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Commercial Establishment/Shop,0,0,1,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Customs Department,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Excise Department,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Financial Institution,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Income Tax Department,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Other Government Organisation,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Postal Department,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Public Sector Undertakings,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Railway Department,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Revenue Department,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Sales Tax Department,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Social Organisation (Aided) (N),0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Transport Authority,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Trust - Other than religious,0,0,0,0
A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Trust - Religious,0,0,0,0
A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Attempt to Commit,1,0,1,1
A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Club,0,0,0,0
A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Hostel,0,0,0,0
A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Hotel,1,2,0,1
A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),House,40,36,34,40
A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Land,72,70,88,72
A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Office,4,5,3,4
A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Prohibited Places,0,0,1,0
A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Religious Place,3,3,0,3
A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Restricted Area,0,1,1,0
A - IPC Crime,CRUELTY BY HUSBAND (Sec. 498(A) IPC),Husband ,61,74,46,61
A - IPC Crime,CRUELTY BY HUSBAND (Sec. 498(A) IPC),Husband And Relative(S) in Law,109,122,87,109
A - IPC Crime,CRUELTY BY HUSBAND (Sec. 498(A) IPC),Relative(S) in Law,4,2,0,4
A - IPC Crime,CRUELTY BY HUSBAND (Sec. 498(A) IPC),Dowry Harassment,41,29,28,41
A - IPC Crime,DOWRY DEATHS (Sec.304(B) IPC),By Husband  ,1,0,2,1
A - IPC Crime,DOWRY DEATHS (Sec.304(B) IPC),By Husband And Relatives In Law,9,9,9,9
A - IPC Crime,DOWRY DEATHS (Sec.304(B) IPC),By Relatives in Law,0,0,0,0
A - IPC Crime,DOWRY DEATHS (Sec.304(B) IPC),By Burning,0,0,0,0
A - IPC Crime,DOWRY DEATHS (Sec.304(B) IPC),By Hanging,5,6,3,5
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Adulterated Food/Drug,0,0,0,0
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Accident by Air,0,0,0,0
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Boad Accident,0,0,0,0
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Bridge/Dam Collapse,1,0,0,1
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Building Collapse,0,0,2,0
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Caused By Animal,1,2,0,1
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Death Due to Other Cause,5,7,12,5
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Electrocution Accident,2,1,4,2
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Explosion Accident,0,0,0,0
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Fire accident,2,0,1,2
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Gas Leakage Accident,0,1,0,0
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Improper Infrastucture In Construction,3,7,5,3
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Improper Medical Treatment,0,0,1,0
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),In Custody of Public Servant,0,0,0,0
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),In Jail/Judicial Custody,0,0,0,0
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),In Police Custody,0,0,0,0
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Industrial Accident (Factory),0,1,0,0
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Inflammable Substance,0,0,0,0
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Mine Accident,1,0,0,1
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Poisonous Substance,0,0,0,0
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Quarry Accident,0,0,0,0
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Spurious Liquor (Hooch) Accident,0,0,0,0
A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Railway Accident,0,0,0,0
A - IPC Crime,MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC),National Highways,318,323,324,318
A - IPC Crime,MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC),State Highways,255,290,284,255
A - IPC Crime,MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC),Other Roads,324,347,361,324
A - IPC Crime,MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC),Other Places,16,13,25,16
A - IPC Crime,"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC)",National Highways,975,871,905,975
A - IPC Crime,"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC)",State Highways,667,708,664,667
A - IPC Crime,"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC)",Other Roads,1014,1193,1074,1014
A - IPC Crime,"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC)",Other Places,38,29,45,38
A - IPC Crime,"DEATHS-MISCARRIAGE (Sec.312, 313, 314 IPC)",Child,0,1,1,0
A - IPC Crime,"DEATHS-MISCARRIAGE (Sec.312, 313, 314 IPC)",Woman,0,0,0,0
A - IPC Crime,"DEATHS-MISCARRIAGE (Sec.312, 313, 314 IPC)",Women and Child,0,0,0,0
A - IPC Crime,"DEFENCE FORCES OFFENCES RELATING (also relating to desertion) (Sec.131 to 140, except 136 IPC)",Air Force,0,0,0,0
A - IPC Crime,"DEFENCE FORCES OFFENCES RELATING (also relating to desertion) (Sec.131 to 140, except 136 IPC)",Army,0,0,0,0
A - IPC Crime,"DEFENCE FORCES OFFENCES RELATING (also relating to desertion) (Sec.131 to 140, except 136 IPC)",Navy,0,0,0,0
A - IPC Crime,"ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE (Sec.224, 225, 225(B) IPC)",From Jail Custody,1,1,0,1
A - IPC Crime,"ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE (Sec.224, 225, 225(B) IPC)",From Police Custody,2,0,2,2
A - IPC Crime,"ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE (Sec.224, 225, 225(B) IPC)",Others,0,1,0,0
A - IPC Crime,"IMPERSONATION (Sec.170, 171 IPC)",Attempt to Commit,0,0,0,0
A - IPC Crime,"IMPERSONATION (Sec.170, 171 IPC)",Non-Uniformed Authority,0,1,0,0
A - IPC Crime,"IMPERSONATION (Sec.170, 171 IPC)",Uniformed Authority,0,0,0,0
A - IPC Crime,"MISCHIEF (Sec.427 to 440 except 434, 435, 436, 438 IPC)",NA,38,30,38,38
A - IPC Crime,MOLESTATION (Sec.354 IPC),Attempt to Commit,6,5,12,6
A - IPC Crime,MOLESTATION (Sec.354 IPC),Private Place,52,73,64,52
A - IPC Crime,MOLESTATION (Sec.354 IPC),Public Conveyance,0,2,0,0
A - IPC Crime,MOLESTATION (Sec.354 IPC),Public Place,142,132,101,142
A - IPC Crime,MOLESTATION (Sec.354 IPC),Other Places,197,192,124,197
A - IPC Crime,POISONING-PROFESSIONAL (Sec. 328 IPC),Attempt to Commit,0,1,1,0
A - IPC Crime,POISONING-PROFESSIONAL (Sec. 328 IPC),Fatal,0,0,0,0
A - IPC Crime,POISONING-PROFESSIONAL (Sec. 328 IPC),Non Fatal,2,0,1,2
A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Advertisement,0,0,0,0
A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Audio Tape,0,0,0,0
A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Book,0,0,0,0
A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Computer Software,0,0,0,0
A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Figures,0,0,0,0
A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Film (Blue),0,0,0,0
A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Painting,0,0,0,0
A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Pamphlet,0,0,0,0
A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Paper,0,0,0,0
A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Photography,0,0,0,0
A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Poster,0,0,0,0
A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Video Film(Blue),0,0,0,0
A - IPC Crime,PUBLIC JUSTICE (Sec.213 to 215 IPC),NA,0,2,0,0
A - IPC Crime,PUBLIC NUISANCE (Sec.291 and 510 IPC),NA,2,7,5,2
A - IPC Crime,"PUBLIC SAFETY (Sec.269 to 271, 277, 283, 289 IPC)",NA,57,59,121,57
A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Attempt to Commit,1,0,3,1
A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Defence Personnel,0,0,0,0
A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Jail Personnel,0,0,0,0
A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Judicial Official,0,0,0,0
A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Minister,0,0,0,0
A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",MLA,0,0,0,0
A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",MP,0,0,0,0
A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Nationalised Bank Personnel,1,0,1,1
A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Other Elected Member,0,1,0,0
A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Other Enforcement Official,0,2,1,0
A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Other Govt. Official,29,56,32,29
A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Para Military Personnel,0,0,0,0
A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Police Personnel,24,35,37,24
A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Public Sector Undertaking Official,6,11,16,6
A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Defence Personnel,0,0,0,0
A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Jail Personnel,0,0,0,0
A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Judicial Official,0,0,0,0
A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Minister,0,0,0,0
A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",MLA,0,0,0,0
A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",MP,0,0,0,0
A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Nationalised Bank Personnel,0,0,0,0
A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Other Elected Member,0,0,0,0
A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Other Enforcement Official,0,0,0,0
A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Other Govt. Official,0,1,0,0
A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Para Military Personnel,0,0,0,0
A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Police Personnel,0,0,0,0
A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Public Sector Undertaking Official,0,0,0,0
A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Others,0,0,0,0
A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Animal -Related,4,1,1,4
A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Boat/Vessel - Related,0,0,0,0
A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Explosive/Explosive Substances - Related,1,1,4,1
A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Inflammable Substance- Related ,0,9,1,0
A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Machinery - Related,13,15,6,13
A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Poisonous Substance - Related,0,0,0,0
A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Other - Related,52,51,61,52
A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Human - Related,18,13,18,18
A - IPC Crime,RECEIVING OF STOLEN PROPERTY (Sec.411 to 414 IPC),NA,0,0,0,0
A - IPC Crime,SEDITION (Sec. 124A IPC),Attempt to Commit,0,0,0,0
A - IPC Crime,SEDITION (Sec. 124A IPC),By Foreigner,0,0,0,0
A - IPC Crime,SEDITION (Sec. 124A IPC),By National,0,2,1,0
A - IPC Crime,SEDITION (Sec. 124A IPC),By National And Foreigner,0,0,0,0
A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Attempt to Commit,0,0,0,0
A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Office,1,0,0,1
A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Public Conveyance,0,0,0,0
A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Public Place,3,2,2,3
A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Other Places,2,3,0,2
A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Dowry,2,0,1,2
A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Abetment of Suicide,25,16,26,25
A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Other Reasons,21,19,24,21
A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Attempt to Commit suicide,17,7,11,17
A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Abetment  ,0,0,0,0
A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Animal  ,0,0,0,0
A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Attempt,0,0,0,0
A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Major - Man,0,0,0,0
A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Major - Woman,0,0,0,0
A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Minor - Boy,1,0,1,1
A - IPC Crime,UNNATURAL SEX (Sec.377 IPC),Minor - Girl,0,0,0,0
A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),Attempt to Commit,2,3,3,2
A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),To Extort Confession,0,0,0,0
A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),To Extort Property,1,0,3,1
A - IPC Crime,WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC),To settle Dispute,2,4,1,2
A - IPC Crime,"INFANTICIDE (Sec.315, 316 IPC)",Male,0,0,0,0
A - IPC Crime,"INFANTICIDE (Sec.315, 316 IPC)",Female,0,0,0,0
A - IPC Crime,OFFENCES RELATED TO MARRIAGE (Sec.493 to 498 IPC),NA,5,2,7,5
A - IPC Crime,"BUYING & SELLING MINOR FOR PROSTITUTION (Sec.372, 373 IPC)",NA,0,0,0,0
A - IPC Crime,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC),Documents  ,0,0,0,0
A - IPC Crime,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC),Property  ,0,1,0,0
A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC),Persons ,0,0,0,0
A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC),Printed Matter,0,0,1,0
A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC),Others,0,1,1,0
A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC),Assembly,0,0,2,0
A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC),Parliament,0,0,0,0
A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC),Other Elected Bodies,2,2,72,2
A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Man,0,0,0,0
A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Woman,0,2,1,0
A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Boy,0,0,0,0
A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC)",Girl,0,0,1,0
A - IPC Crime,Attempting to commit offences (Sec.511 IPC),Attempting to commit offences,14,6,15,14
A - IPC Crime,ILLEGAL DETENTION (Sec.342 IPC),NA,0,0,0,0
A - IPC Crime,FALSE EVIDENCE (Sec.191 to 205 IPC),NA,2,5,0,2
A - IPC Crime,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC),Boy ,2,5,0,2
A - IPC Crime,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC),Girl,6,6,4,6
A - IPC Crime,OF ABETMENT (Sec.107 to 120 IPC),NA,1,1,0,1
A - IPC Crime,"FAILURE TO APPEAR TO COURT (Sec.174, 229A IPC)",174 A,3,0,0,3
A - IPC Crime,"FAILURE TO APPEAR TO COURT (Sec.174, 229A IPC)",229 A,26,1,1,26
A - IPC Crime,Concealment of birth by secret disposal of Child,Girl,2,2,1,2
A - IPC Crime,Concealment of birth by secret disposal of Child,Boy,1,3,2,1
A - IPC Crime,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,NA,2,1,0,2
A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Private Institution,0,4,9,0
A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Govt. Institution,0,0,0,0
A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Others,2,1,2,2
A - IPC Crime,ANTIQUES (CULTURAL PROPERTY),Antiques & Art Treasures Act 1972,0,0,0,0
A - IPC Crime,ANTIQUES (CULTURAL PROPERTY),Ancient Monument & Archaelogical Sites And Remains Act 1958,1,1,0,1
A - IPC Crime,ARMS ACT 1959,Country Made - Non Prohibited Bore - In Disturbed Area,0,0,2,0
A - IPC Crime,ARMS ACT 1959,Country Made - Non Prohibited Bore - In Other Area,13,2,4,13
A - IPC Crime,ARMS ACT 1959,Country Made - Prohibited Bore - In Disturbed Area,1,0,2,1
A - IPC Crime,ARMS ACT 1959,Country Made - Prohibited Bore - In Other Area,6,3,2,6
A - IPC Crime,ARMS ACT 1959,Factory Made - Non Prohibited Bore - In Disturbed Area,0,0,0,0
A - IPC Crime,ARMS ACT 1959,Factory Made - Non Prohibited Bore - In Other Area,6,0,0,6
A - IPC Crime,ARMS ACT 1959,Factory Made - Prohibited Bore - In Disturbed Area,1,0,0,1
A - IPC Crime,ARMS ACT 1959,Factory Made - Prohibited Bore - In Other Area,2,0,1,2
A - IPC Crime,ANIMAL,Wild Life Preservation Act 1972,0,0,0,0
A - IPC Crime,ANIMAL,Wild Life Protection Act 1972,1,0,2,1
A - IPC Crime,ANIMAL,Prevention of Cruelty to Animals Act 1960,6,15,18,6
A - IPC Crime,ANIMAL,Elephant (Preservation) Act 1879,0,0,0,0
A - IPC Crime,ANIMAL,Cattle Tresspass Act 1871,0,0,1,0
A - IPC Crime,CINEMATOGRAPHY ACT 1952,Films,0,0,0,0
A - IPC Crime,CINEMATOGRAPHY ACT 1952,Video,0,0,0,0
A - IPC Crime,CONSUMER,Liquified Petroleum Gas Supply & Control Order 2000 ,0,1,1,0
A - IPC Crime,CONSUMER,Consumer (Protection) Act 1986,0,0,2,0
A - IPC Crime,CONSUMER,Essential Commodities Act 1955,39,26,23,39
A - IPC Crime,CONSUMER,Prevention of Food Adulternation Act 1954,0,1,0,0
